0.001208,200
0.000632,200
0.000869,200
0.000874,200
0.001349,200
0.001127,200
0.001468,200
0.001282,200
0.000767,200
0.000695,200
0.000991,200
0.000685,200
0.000983,200
0.000297,200
0.000471,200
0.000576,200
0.000631,200
0.001103,200
0.001489,200
0.001029,200
0.000868,200
0.000947,200
0.001097,200
0.001090,200
0.001297,200
0.001109,200
0.001148,200
0.001399,200
0.001211,200
0.000984,200
0.001029,200
0.001003,200
0.000637,200
0.000534,200
0.000492,200
0.000362,200
0.000368,200
0.000559,200
0.000730,200
0.001670,200
0.001765,200
0.003265,200
0.002686,200
0.001377,200
0.000992,200
0.001578,200
0.001859,200
0.002118,200
0.003157,200
0.002753,200
0.001271,200
0.000616,200
0.000703,200
0.001096,200
0.002645,200
0.002492,200
0.002815,200
0.002889,200
0.001296,200
0.002105,200
0.001995,200
0.001368,200
0.001295,200
0.000673,200
0.000649,200
0.000755,200
0.001092,200
0.001087,200
0.001557,200
0.001854,200
0.001609,200
0.001121,200
0.002093,200
0.001291,200
0.001262,200
0.000874,200
0.001142,200
0.001538,200
0.001219,200
0.000736,200
0.001254,200
0.001209,200
0.001717,200
0.001823,200
0.001608,200
0.001837,200
0.001047,200
0.000723,200
0.000655,200
0.000926,200
0.001591,200
0.001278,200
0.000777,200
0.001089,200
0.000771,200
0.000349,200
0.000761,200
0.000999,200
0.000864,200
0.000934,200
0.001839,200
0.001063,200
0.001101,200
0.000630,200
0.000637,200
0.000497,200
0.000548,200
0.000770,200
0.000872,200
0.002322,200
0.000759,200
0.001739,200
0.001534,200
0.001253,200
0.000940,200
0.001600,200
0.002027,200
0.001940,200
0.002282,200
0.002953,200
0.001621,200
0.001965,200
0.001930,200
0.001604,200
0.001595,200
0.000506,200
0.000640,200
